line_id,id,trans_id,img,type,line_nr,data,pts
2761,532,facs_39_TextRegion_1600914276563_10941,39,locations,1,Milano Città,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2762,532,facs_39_TextRegion_1600914276563_10941,39,locations,2,alla Cassina di Pec¬,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2763,532,facs_39_TextRegion_1600914276563_10941,39,locations,3,chi,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2764,532,facs_39_TextRegion_1600914276563_10941,39,locations,4,a Vaprio,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2765,532,facs_39_TextRegion_1600914276563_10941,39,locations,5,Passarete Ada fiu¬,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2766,532,facs_39_TextRegion_1600914276563_10941,39,locations,6,me,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2767,532,facs_39_TextRegion_1600914276563_10941,39,locations,7,a Bergamo Città,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2768,532,facs_39_TextRegion_1600914276563_10941,39,locations,8,Passarete Serio,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2769,532,facs_39_TextRegion_1600914276563_10941,39,locations,9,a Palazzuolo,"925,1459 1567,1493 1497,1592 1483,1778 1606,1855 1516,1954 1492,2169 1338,2215 925,2193 892,2071 892,1923 910,1894"
2770,533,facs_39_rPFGm_1,39,distances,1,p.1,"1565,1510 1543,1553 1524,1529 1499,1592 1509,1642 1485,1778 1504,1799 1586,1812 1608,1855 1543,1891 1519,1954 1533,2068 1495,2123 1495,2169 1528,2222 1565,2198 1603,2227 1611,2203 1671,2188 1695,2164 1712,2116 1695,2046 1722,1969 1671,1855 1690,1778 1681,1563 1656,1519"
2771,533,facs_39_rPFGm_1,39,distances,2,p.1,"1565,1510 1543,1553 1524,1529 1499,1592 1509,1642 1485,1778 1504,1799 1586,1812 1608,1855 1543,1891 1519,1954 1533,2068 1495,2123 1495,2169 1528,2222 1565,2198 1603,2227 1611,2203 1671,2188 1695,2164 1712,2116 1695,2046 1722,1969 1671,1855 1690,1778 1681,1563 1656,1519"
2772,533,facs_39_rPFGm_1,39,distances,3,p.1*,"1565,1510 1543,1553 1524,1529 1499,1592 1509,1642 1485,1778 1504,1799 1586,1812 1608,1855 1543,1891 1519,1954 1533,2068 1495,2123 1495,2169 1528,2222 1565,2198 1603,2227 1611,2203 1671,2188 1695,2164 1712,2116 1695,2046 1722,1969 1671,1855 1690,1778 1681,1563 1656,1519"
2773,533,facs_39_rPFGm_1,39,distances,4,p.1*,"1565,1510 1543,1553 1524,1529 1499,1592 1509,1642 1485,1778 1504,1799 1586,1812 1608,1855 1543,1891 1519,1954 1533,2068 1495,2123 1495,2169 1528,2222 1565,2198 1603,2227 1611,2203 1671,2188 1695,2164 1712,2116 1695,2046 1722,1969 1671,1855 1690,1778 1681,1563 1656,1519"
2774,534,facs_39_region_1600914332732_10961,39,catch-word,1,al¬,"1493,2180 1663,2180 1663,2265 1493,2265"
2775,535,facs_40_rSZl5_11,40,page-number,1,162,"113,103 113,118 118,123 113,128 125,135 154,132 171,142 205,149 231,147 239,154 243,147 265,149 277,140 282,147 287,144 282,152 289,149 304,135 294,130 301,120 311,120 321,140 328,137 328,128 333,125 323,120 318,108 309,106 309,99 287,99 275,89 241,84 229,89 217,79 200,79 193,72 156,79 152,89"
2776,536,facs_40_rOn4I_6,40,header,1,Libro Terzo.,"702,108 717,144 1205,178 1217,159 1224,181 1338,173 1359,207 1388,178 1487,183 1504,207 1533,173 1606,198 1673,173 1710,183 1734,144 1724,103 1700,94 1719,82 1681,65 1412,41 780,50 727,65"
2777,537,facs_40_rHPPt_10,40,locations,1,all Hospitaletto,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2778,537,facs_40_rHPPt_10,40,locations,2,Passarete il Mel,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2779,537,facs_40_rHPPt_10,40,locations,3,a Bressa Città,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2780,537,facs_40_rHPPt_10,40,locations,4,Passarete il Naviliet¬,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2781,537,facs_40_rHPPt_10,40,locations,5,to.,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2782,537,facs_40_rHPPt_10,40,locations,6,a Desenzano.,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2783,537,facs_40_rHPPt_10,40,locations,7,al Ponte San Mar¬,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2784,537,facs_40_rHPPt_10,40,locations,8,co,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2785,537,facs_40_rHPPt_10,40,locations,9,a Castel novo,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2786,537,facs_40_rHPPt_10,40,locations,10,a Peri,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2787,537,facs_40_rHPPt_10,40,locations,11,a Volargna,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2788,537,facs_40_rHPPt_10,40,locations,12,al Vò Trentino,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2789,537,facs_40_rHPPt_10,40,locations,13,Passarete l'Adigie,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2790,537,facs_40_rHPPt_10,40,locations,14,alla Rouer bella,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2791,537,facs_40_rHPPt_10,40,locations,15,a Trento Città,"113,144 74,210 94,1311 152,1338 676,1311 693,1265 714,1290 748,1145 700,1017 627,985 729,654 627,560 640,500 787,459 698,386 690,195 313,135"
2792,538,facs_40_TextRegion_1600914377239_10973,40,distances,1,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2793,538,facs_40_TextRegion_1600914377239_10973,40,distances,2,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2794,538,facs_40_TextRegion_1600914377239_10973,40,distances,3,p.1*,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2795,538,facs_40_TextRegion_1600914377239_10973,40,distances,4,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2796,538,facs_40_TextRegion_1600914377239_10973,40,distances,5,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2797,538,facs_40_TextRegion_1600914377239_10973,40,distances,6,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2798,538,facs_40_TextRegion_1600914377239_10973,40,distances,7,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2799,538,facs_40_TextRegion_1600914377239_10973,40,distances,8,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2800,538,facs_40_TextRegion_1600914377239_10973,40,distances,9,p.1,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2801,538,facs_40_TextRegion_1600914377239_10973,40,distances,10,p.1*,"693,181 741,142 884,147 927,169 908,1249 903,1290 881,1319 871,1323 840,1328 731,1323 727,1304 702,1029 664,577"
2802,539,facs_40_rGe4z_14,40,sum-distance,1,poste 16,"577,1435 584,1464 603,1468 611,1478 627,1473 681,1478 688,1468 698,1473 743,1468 751,1478 775,1473 775,1478 874,1483 886,1468 903,1468 898,1459 903,1430 869,1403 591,1408 582,1413"
2803,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,1,Vi è da Bressa un'altro,"124,1527 906,1527 906,2202 124,2202"
2804,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,2,"camino per Trento,","124,1527 906,1527 906,2202 124,2202"
2805,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,3,ma non vi sonole Po¬,"124,1527 906,1527 906,2202 124,2202"
2806,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,4,ste dietro al Lago di,"124,1527 906,1527 906,2202 124,2202"
2807,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,5,"Garda, per il quale nō","124,1527 906,1527 906,2202 124,2202"
2808,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,6,si può fare diligenze,"124,1527 906,1527 906,2202 124,2202"
2809,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,7,per rispetto dell'insta,"124,1527 906,1527 906,2202 124,2202"
2810,540,facs_40_region_1600914390173_10977,40,Prose-Gloss,8,"bilità de i Venti, pe¬","124,1527 906,1527 906,2202 124,2202"
2811,541,facs_40_region_1600914422859_10983,40,Prose-Gloss,1,rò visono almeno set,"969,175 1722,175 1722,319 969,319"
2812,541,facs_40_region_1600914422859_10983,40,Prose-Gloss,2,te poste lunghe.,"969,175 1722,175 1722,319 969,319"
2813,542,facs_40_r7k3t_12,40,route-heading,1,Poste da Milano a Praga.,"934,403 937,415 963,415 963,463 990,449 1031,473 1333,463 1565,473 1623,488 1695,463 1690,408 1644,398 1437,413 1311,396 1089,398 954,379"
2814,543,facs_40_rz1PM_7,40,locations,1,Milano Città,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2815,543,facs_40_rz1PM_7,40,locations,2,Conviene pigliare,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2816,543,facs_40_rz1PM_7,40,locations,3,le sudette Poste da,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2817,543,facs_40_rz1PM_7,40,locations,4,Milano a Trento,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2818,543,facs_40_rz1PM_7,40,locations,5,Poi à San Michele,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2819,543,facs_40_rz1PM_7,40,locations,6,Passarete Ladigie,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2820,543,facs_40_rz1PM_7,40,locations,7,fiume,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2821,543,facs_40_rz1PM_7,40,locations,8,a Egna,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2822,543,facs_40_rz1PM_7,40,locations,9,"a Bronzolo Città, o¬","944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2823,543,facs_40_rz1PM_7,40,locations,10,ve passa l'Adigie è,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2824,543,facs_40_rz1PM_7,40,locations,11,un oran Bosco,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2825,543,facs_40_rz1PM_7,40,locations,12,a Bolzano,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2826,543,facs_40_rz1PM_7,40,locations,13,a Tentsch,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2827,543,facs_40_rz1PM_7,40,locations,14,a Colmar,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2828,543,facs_40_rz1PM_7,40,locations,15,a Presenon Città,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2829,543,facs_40_rz1PM_7,40,locations,16,a Mitencoalt,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2830,543,facs_40_rz1PM_7,40,locations,17,a Sterzinghen bel,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2831,543,facs_40_rz1PM_7,40,locations,18,luogo,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2832,543,facs_40_rz1PM_7,40,locations,19,"al Prener Monte,","944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2833,543,facs_40_rz1PM_7,40,locations,20,catiuo l'inverna¬,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2834,543,facs_40_rz1PM_7,40,locations,21,ta,"944,410 939,1971 949,1886 963,2133 1002,2174 1410,2169 1577,2068 1526,1664 1468,1604 1541,1348 1666,1241 1536,1113 1654,983 1569,918 1555,823 1664,761 1690,616 1565,504 1338,471 1236,514 963,466"
2835,544,facs_40_TextRegion_1600914441597_10993,40,distances,1,p.16,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2836,544,facs_40_TextRegion_1600914441597_10993,40,distances,2,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2837,544,facs_40_TextRegion_1600914441597_10993,40,distances,3,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2838,544,facs_40_TextRegion_1600914441597_10993,40,distances,4,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2839,544,facs_40_TextRegion_1600914441597_10993,40,distances,5,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2840,544,facs_40_TextRegion_1600914441597_10993,40,distances,6,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2841,544,facs_40_TextRegion_1600914441597_10993,40,distances,7,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2842,544,facs_40_TextRegion_1600914441597_10993,40,distances,8,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2843,544,facs_40_TextRegion_1600914441597_10993,40,distances,9,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2844,544,facs_40_TextRegion_1600914441597_10993,40,distances,10,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2845,544,facs_40_TextRegion_1600914441597_10993,40,distances,11,p.1,"1557,823 1562,814 1582,799 1620,780 1661,761 1671,761 1710,799 1712,1108 1714,1901 1710,2133 1673,2179 1572,2184 1541,2123 1512,1611 1538,1113"
2846,545,facs_40_region_1600914452371_10997,40,,1,a Stai¬,"1420,2180 1689,2180 1689,2250 1420,2250"
2847,546,facs_41_rf2xx_11,41,page-number,1,163,"1437,173 1444,157 1451,166 1451,183 1504,193 1545,193 1572,205 1601,207 1630,188 1652,183 1681,159 1690,135 1685,132 1690,130 1690,106 1681,91 1681,79 1673,79 1656,60 1627,50 1543,43 1521,55 1504,55 1504,67 1492,74 1490,70 1483,84 1480,79 1466,108 1461,140 1449,152 1437,152"
2848,547,facs_41_reAkP_7,41,header,1,Delle Poste.,"1502,53 1217,45 1127,60 794,60 736,82 712,120 756,152 756,173 1270,181 1313,193 1386,178 1422,149 1432,166"
2849,548,facs_41_rV0vL_10,41,locations,1,a Stainach,"676,275 656,270 669,268 642,229 492,171 195,171 113,190 82,248 74,326 101,405 137,413 123,439 214,405 309,415 316,398 572,388 652,401 671,386 676,306 656,289"
2850,548,facs_41_rV0vL_10,41,locations,2,a Scombergh,"676,275 656,270 669,268 642,229 492,171 195,171 113,190 82,248 74,326 101,405 137,413 123,439 214,405 309,415 316,398 572,388 652,401 671,386 676,306 656,289"
2851,548,facs_41_rV0vL_10,41,locations,3,a Inspruch Città,"676,275 656,270 669,268 642,229 492,171 195,171 113,190 82,248 74,326 101,405 137,413 123,439 214,405 309,415 316,398 572,388 652,401 671,386 676,306 656,289"
2852,549,facs_41_rtAvg_6,41,distances,1,p.1,"736,181 712,229 717,231 707,277 712,289 698,326 702,367 722,405 739,415 804,420 835,415 847,405 869,405 884,388 893,321 888,304 893,287 884,268 903,246 908,190 922,188 893,176"
2853,549,facs_41_rtAvg_6,41,distances,2,p.1,"736,181 712,229 717,231 707,277 712,289 698,326 702,367 722,405 739,415 804,420 835,415 847,405 869,405 884,388 893,321 888,304 893,287 884,268 903,246 908,190 922,188 893,176"
2854,549,facs_41_rtAvg_6,41,distances,3,p.1,"736,181 712,229 717,231 707,277 712,289 698,326 702,367 722,405 739,415 804,420 835,415 847,405 869,405 884,388 893,321 888,304 893,287 884,268 903,246 908,190 922,188 893,176"
2855,550,facs_41_region_1600914517290_11016,41,Prose-Gloss,1,Si può andare a Ha,"94,412 796,412 796,1029 94,1029"
2856,550,facs_41_region_1600914517290_11016,41,Prose-Gloss,2,"la, e poi imbar¬","94,412 796,412 796,1029 94,1029"
2857,550,facs_41_region_1600914517290_11016,41,Prose-Gloss,3,"carsi nel Danubio,","94,412 796,412 796,1029 94,1029"
2858,550,facs_41_region_1600914517290_11016,41,Prose-Gloss,4,quando vi sia ac¬,"94,412 796,412 796,1029 94,1029"
